degree,education_groups,top_jobs,job_percent,top_job_links,link
Other trades certificate or diploma,"Heating, air conditioning, ventilation and refrigeration maintenance technology/technician (HAC, HACR, HVAC, HVACR)",Retail and wholesale trade managers,0.82,/marketreport/summary-occupation/17600/ca,/17600/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,Construction millwrights and industrial mechanics,33.43,/marketreport/summary-occupation/14692/ca,/14692/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,Heavy-duty equipment mechanics,25.08,/marketreport/summary-occupation/7480/ca,/7480/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,"Automotive service technicians, truck and bus mechanics and mechanical repairers",9.77,/marketreport/summary-occupation/14857/ca,/14857/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,"Contractors and supervisors, mechanic trades",2.92,/marketreport/summary-occupation/6897/ca,/6897/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,Retail and wholesale trade managers,1.61,/marketreport/summary-occupation/17600/ca,/17600/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,Managers in agriculture,1.41,/marketreport/summary-occupation/8796/ca,/8796/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,Heavy equipment operators (except crane),1.41,/marketreport/summary-occupation/15038/ca,/15038/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,Facility operation and maintenance managers,1.31,/marketreport/summary-occupation/24374/ca,/24374/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,"Janitors, caretakers and building superintendents",1.01,/marketreport/summary-occupation/14402/ca,/14402/ca
Other trades certificate or diploma,Heavy/Industrial Equipment Maintenance Technologies,Retail salespersons,0.7,/marketreport/summary-occupation/20599/ca,/20599/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Construction millwrights and industrial mechanics,34.62,/marketreport/summary-occupation/14692/ca,/14692/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Heavy-duty equipment mechanics,19.23,/marketreport/summary-occupation/7480/ca,/7480/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,"Automotive service technicians, truck and bus mechanics and mechanical repairers",7.09,/marketreport/summary-occupation/14857/ca,/14857/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Underground production and development miners,2.02,/marketreport/summary-occupation/8740/ca,/8740/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Welders and related machine operators,1.82,/marketreport/summary-occupation/23250/ca,/23250/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Transport truck drivers,1.62,/marketreport/summary-occupation/10552/ca,/10552/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Mechanical engineering technologists and technicians,1.62,/marketreport/summary-occupation/3233/ca,/3233/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Construction trades helpers and labourers,1.42,/marketreport/summary-occupation/8451/ca,/8451/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Heavy equipment operators (except crane),1.21,/marketreport/summary-occupation/15038/ca,/15038/ca
College/CEGEP,Heavy/Industrial Equipment Maintenance Technologies,Power engineers and power systems operators,1.01,/marketreport/summary-occupation/26794/ca,/26794/ca
College/CEGEP,Hospitality Administration/Management,Food and beverage servers,8.66,/marketreport/summary-occupation/6641/ca,/6641/ca
College/CEGEP,Hospitality Administration/Management,Restaurant and food service managers,6.78,/marketreport/summary-occupation/2037/ca,/2037/ca
College/CEGEP,Hospitality Administration/Management,Hotel front desk clerks,6.42,/marketreport/summary-occupation/6545/ca,/6545/ca
College/CEGEP,Hospitality Administration/Management,Retail salespersons,5.34,/marketreport/summary-occupation/20599/ca,/20599/ca
College/CEGEP,Hospitality Administration/Management,Conference and event planners,4.11,/marketreport/summary-occupation/12542/ca,/12542/ca
College/CEGEP,Hospitality Administration/Management,Administrative assistants,2.81,/marketreport/summary-occupation/24789/ca,/24789/ca
College/CEGEP,Hospitality Administration/Management,Administrative officers,2.81,/marketreport/summary-occupation/12462/ca,/12462/ca
College/CEGEP,Hospitality Administration/Management,Retail and wholesale trade managers,2.6,/marketreport/summary-occupation/17600/ca,/17600/ca
College/CEGEP,Hospitality Administration/Management,Other customer and information services representatives,2.38,/marketreport/summary-occupation/15205/ca,/15205/ca
College/CEGEP,Hospitality Administration/Management,Receptionists,2.16,/marketreport/summary-occupation/24391/ca,/24391/ca
Bachelor's degree,Hospitality administration/management,Conference and event planners,7.5,/marketreport/summary-occupation/12542/ca,/12542/ca
Bachelor's degree,Hospitality administration/management,Restaurant and food service managers,5.94,/marketreport/summary-occupation/2037/ca,/2037/ca
Bachelor's degree,Hospitality administration/management,Food and beverage servers,5.0,/marketreport/summary-occupation/6641/ca,/6641/ca
Bachelor's degree,Hospitality administration/management,Accommodation service managers,3.75,/marketreport/summary-occupation/12377/ca,/12377/ca
Bachelor's degree,Hospitality administration/management,Hotel front desk clerks,3.75,/marketreport/summary-occupation/6545/ca,/6545/ca
Bachelor's degree,Hospitality administration/management,Retail and wholesale trade managers,3.13,/marketreport/summary-occupation/17600/ca,/17600/ca
Bachelor's degree,Hospitality administration/management,Retail salespersons,3.13,/marketreport/summary-occupation/20599/ca,/20599/ca
Bachelor's degree,Hospitality administration/management,Sales and account representatives - wholesale trade (non-technical),3.13,/marketreport/summary-occupation/23181/ca,/23181/ca
Bachelor's degree,Hospitality administration/management,Business development officers and marketing researchers and consultants,3.13,/marketreport/summary-occupation/3916/ca,/3916/ca
Bachelor's degree,Hospitality administration/management,Administrative officers,2.81,/marketreport/summary-occupation/12462/ca,/12462/ca
Master's degree,Hospitality administration/management,,,,
College/CEGEP,Human resources management and services,Human resources professionals,14.9,/marketreport/summary-occupation/251/ca,/251/ca
College/CEGEP,Human resources management and services,Human resources and recruitment officers,6.29,/marketreport/summary-occupation/12514/ca,/12514/ca
College/CEGEP,Human resources management and services,Administrative officers,4.97,/marketreport/summary-occupation/12462/ca,/12462/ca
College/CEGEP,Human resources management and services,Human resources managers,4.47,/marketreport/summary-occupation/17400/ca,/17400/ca
College/CEGEP,Human resources management and services,Payroll administrators,3.97,/marketreport/summary-occupation/25792/ca,/25792/ca
College/CEGEP,Human resources management and services,Personnel clerks,3.97,/marketreport/summary-occupation/26972/ca,/26972/ca
College/CEGEP,Human resources management and services,Administrative assistants,3.64,/marketreport/summary-occupation/24789/ca,/24789/ca
College/CEGEP,Human resources management and services,Retail salespersons,3.31,/marketreport/summary-occupation/20599/ca,/20599/ca
College/CEGEP,Human resources management and services,General office support workers,3.31,/marketreport/summary-occupation/12609/ca,/12609/ca
College/CEGEP,Human resources management and services,Other customer and information services representatives,3.15,/marketreport/summary-occupation/15205/ca,/15205/ca
Bachelor's degree,Human resources management and services,Human resources professionals,29.33,/marketreport/summary-occupation/251/ca,/251/ca
Bachelor's degree,Human resources management and services,Human resources and recruitment officers,11.53,/marketreport/summary-occupation/12514/ca,/12514/ca
Bachelor's degree,Human resources management and services,Human resources managers,6.76,/marketreport/summary-occupation/17400/ca,/17400/ca
Bachelor's degree,Human resources management and services,Administrative officers,3.66,/marketreport/summary-occupation/12462/ca,/12462/ca
Bachelor's degree,Human resources management and services,Personnel clerks,2.62,/marketreport/summary-occupation/26972/ca,/26972/ca
Bachelor's degree,Human resources management and services,Other customer and information services representatives,2.46,/marketreport/summary-occupation/15205/ca,/15205/ca
Bachelor's degree,Human resources management and services,Retail salespersons,2.31,/marketreport/summary-occupation/20599/ca,/20599/ca
Bachelor's degree,Human resources management and services,Retail and wholesale trade managers,2.15,/marketreport/summary-occupation/17600/ca,/17600/ca
Bachelor's degree,Human resources management and services,Other financial officers,1.91,/marketreport/summary-occupation/194/ca,/194/ca
Bachelor's degree,Human resources management and services,Administrative assistants,1.67,/marketreport/summary-occupation/24789/ca,/24789/ca
Master's degree,Human resources management and services,Human resources professionals,33.67,/marketreport/summary-occupation/251/ca,/251/ca
Master's degree,Human resources management and services,Human resources managers,16.08,/marketreport/summary-occupation/17400/ca,/17400/ca
Master's degree,Human resources management and services,Human resources and recruitment officers,9.05,/marketreport/summary-occupation/12514/ca,/12514/ca
Master's degree,Human resources management and services,"Social policy researchers, consultants and program officers",3.02,/marketreport/summary-occupation/4908/ca,/4908/ca
Master's degree,Human resources management and services,Professional occupations in business management consulting,2.01,/marketreport/summary-occupation/310/ca,/310/ca
Master's degree,Human resources management and services,Employment counsellors,2.01,/marketreport/summary-occupation/5143/ca,/5143/ca
Master's degree,Human resources management and services,"Senior managers - trade, broadcasting and other services, n.e.c.",1.51,/marketreport/summary-occupation/1207/ca,/1207/ca
Master's degree,Human resources management and services,Lawyers and Quebec notaries,1.51,/marketreport/summary-occupation/15837/ca,/15837/ca
Master's degree,Human resources management and services,Managers in health care,1.51,/marketreport/summary-occupation/1708/ca,/1708/ca
Master's degree,Human resources management and services,Administrative assistants,1.01,/marketreport/summary-occupation/24789/ca,/24789/ca
Bachelor's degree,Industrial and manufacturing engineering,Industrial and manufacturing engineers,28.49,/marketreport/summary-occupation/22437/ca,/22437/ca
Bachelor's degree,Industrial and manufacturing engineering,Professional occupations in business management consulting,7.26,/marketreport/summary-occupation/310/ca,/310/ca
Bachelor's degree,Industrial and manufacturing engineering,"Supervisors, supply chain, tracking and scheduling co-ordination occupations",4.47,/marketreport/summary-occupation/27060/ca,/27060/ca
